Order_ID,Customer_ID,Product_ID,Warehouse_ID,Order_Date,Ship_Date,Delivery_Date,Shipping_Mode,Quantity,Sales,Profit,Delivery_Status
O02126,C0212,P097,W08,2025-03-01,2025-03-02,2025-03-04,Express,4,20865.16,6425.16,On Time
O02127,C0349,P033,W01,2024-09-03,2024-09-04,2024-09-09,Standard,2,8060.78,2828.78,On Time
O02128,C0457,P142,W08,2024-02-10,2024-02-10,2024-02-15,Standard,2,1020.9,340.9,On Time
O02129,C0326,P084,W08,2024-01-17,2024-01-17,2024-01-19,Express,2,1394.48,444.48,On Time
O02130,C0033,P063,W10,2024-10-07,2024-10-08,2024-10-13,Standard,3,13352.79,5180.79,On Time
O02131,C0282,P014,W03,2025-01-04,2025-01-05,2025-01-07,Express,1,793.87,163.87,On Time
O02132,C0458,P092,W10,2025-01-23,2025-01-23,2025-01-28,Standard,4,23827.36,5947.36,On Time
O02133,C0153,P068,W08,2025-10-16,2025-10-16,2025-10-18,Express,1,4957.84,890.84,On Time
O02134,C0426,P017,W03,2025-07-14,2025-07-15,2025-07-20,Standard,2,11247.2,4181.2,On Time
O02135,C0118,P137,W08,2024-09-18,2024-09-20,2024-09-22,Express,5,5458.2,1983.2,On Time
O02136,C0352,P022,W06,2024-08-27,2024-08-27,2024-08-29,Express,3,7111.47,2209.47,On Time
O02137,C0265,P118,W02,2024-06-01,2024-06-02,2024-06-07,Standard,5,38053.1,16053.1,On Time
O02138,C0147,P150,W01,2024-03-06,2024-03-06,2024-03-07,Same Day,3,8486.91,2336.91,On Time
O02139,C0027,P096,W04,2025-03-11,2025-03-11,2025-03-15,Same Day,5,27763.35,11153.35,Late
O02140,C0048,P022,W05,2025-05-06,2025-05-06,2025-05-11,Standard,3,7111.47,2209.47,On Time
O02141,C0409,P004,W02,2025-07-01,2025-07-02,2025-07-07,Standard,4,26551.68,7955.68,On Time
O02142,C0329,P014,W03,2024-11-23,2024-11-24,2024-12-01,Express,4,3175.48,655.48,Late
O02143,C0483,P019,W04,2025-08-15,2025-08-17,2025-08-22,Standard,3,11646.03,3153.03,On Time
O02144,C0491,P014,W01,2024-01-13,2024-01-14,2024-01-19,Standard,2,1587.74,327.74,On Time
O02145,C0148,P036,W01,2025-12-08,2025-12-09,2025-12-10,Same Day,2,7226.8,1454.8,On Time
O02146,C0164,P020,W08,2024-01-28,2024-01-29,2024-02-02,Express,3,4449.51,1653.51,Late
O02147,C0066,P133,W04,2025-02-15,2025-02-16,2025-02-21,Standard,2,1980.38,786.38,On Time
O02148,C0191,P046,W10,2024-02-02,2024-02-03,2024-02-08,Standard,1,4434.14,1687.14,On Time
O02149,C0052,P058,W09,2024-04-26,2024-04-26,2024-04-28,Express,5,24245.75,5150.75,On Time
O02150,C0376,P041,W02,2024-07-04,2024-07-06,2024-07-08,Express,2,8283.5,2937.5,On Time
O02151,C0153,P129,W03,2025-11-26,2025-11-27,2025-12-02,Express,4,24911.48,8039.48,Late
O02152,C0138,P110,W10,2024-01-06,2024-01-06,2024-01-08,Express,2,8089.72,2235.72,On Time
O02153,C0142,P122,W07,2025-08-20,2025-08-21,2025-08-26,Standard,2,1765.06,617.06,On Time
O02154,C0492,P046,W02,2024-08-25,2024-08-26,2024-08-28,Express,4,17736.56,6748.56,On Time
O02155,C0447,P095,W07,2024-03-08,2024-03-09,2024-03-11,Express,2,14234.02,4728.02,On Time
O02156,C0128,P095,W08,2024-11-03,2024-11-03,2024-11-05,Express,2,14234.02,4728.02,On Time
O02157,C0369,P101,W05,2024-06-12,2024-06-13,2024-06-15,Express,4,27932.56,11960.56,On Time
O02158,C0455,P148,W07,2025-07-28,2025-07-30,2025-07-31,Same Day,5,28906.4,12626.4,On Time
O02159,C0053,P039,W08,2024-07-26,2024-07-28,2024-07-30,Express,3,1037.7,272.7,On Time
O02160,C0166,P141,W07,2025-04-13,2025-04-15,2025-04-16,Same Day,2,7455.08,2555.08,On Time
O02161,C0014,P064,W09,2025-02-24,2025-02-26,2025-02-28,Express,5,19298.35,7878.35,On Time
O02162,C0312,P061,W10,2025-07-05,2025-07-05,2025-07-07,Express,5,9650.85,3250.85,On Time
O02163,C0046,P051,W02,2024-08-17,2024-08-19,2024-08-23,Same Day,4,26847.76,10619.76,Late
O02164,C0483,P043,W07,2024-08-01,2024-08-02,2024-08-10,Standard,1,2641.58,506.58,Late
O02165,C0375,P036,W01,2025-05-08,2025-05-10,2025-05-11,Same Day,4,14453.6,2909.6,On Time
O02166,C0095,P114,W05,2025-02-11,2025-02-11,2025-02-12,Same Day,4,10784.84,3284.84,On Time
O02167,C0385,P076,W07,2025-08-15,2025-08-17,2025-08-22,Standard,3,10327.83,4255.83,On Time
O02168,C0111,P077,W03,2025-09-04,2025-09-04,2025-09-06,Express,1,3907.31,1263.31,On Time
O02169,C0368,P106,W02,2025-11-11,2025-11-11,2025-11-12,Same Day,4,5823.84,1995.84,On Time
O02170,C0308,P085,W09,2025-11-19,2025-11-19,2025-11-21,Express,2,1610.82,414.82,On Time
O02171,C0309,P064,W10,2024-04-20,2024-04-20,2024-04-24,Express,5,19298.35,7878.35,Late
O02172,C0337,P108,W05,2024-08-19,2024-08-19,2024-08-21,Express,4,3606.96,1514.96,On Time
O02173,C0373,P068,W10,2024-04-12,2024-04-13,2024-04-18,Standard,1,4957.84,890.84,On Time
O02174,C0054,P140,W01,2025-05-20,2025-05-22,2025-05-29,Standard,1,359.38,62.38,Late
O02175,C0336,P013,W02,2025-11-01,2025-11-03,2025-11-04,Same Day,3,18228.24,4578.24,On Time
O02176,C0309,P019,W01,2024-05-01,2024-05-02,2024-05-03,Same Day,5,19410.05,5255.05,On Time
O02177,C0031,P067,W06,2024-07-24,2024-07-25,2024-07-26,Same Day,2,16646.12,7380.12,On Time
O02178,C0472,P026,W08,2025-08-02,2025-08-04,2025-08-09,Standard,2,8147.62,2859.62,On Time
O02179,C0449,P030,W02,2025-05-07,2025-05-07,2025-05-08,Same Day,2,3138.04,894.04,On Time
O02180,C0412,P134,W01,2024-05-18,2024-05-19,2024-05-21,Express,5,11307.65,4677.65,On Time
O02181,C0244,P055,W02,2024-11-20,2024-11-20,2024-11-22,Express,4,5537.04,1061.04,On Time
O02182,C0471,P021,W02,2025-03-14,2025-03-14,2025-03-15,Same Day,1,7530.84,2947.84,On Time
O02183,C0329,P044,W10,2025-11-04,2025-11-05,2025-11-10,Standard,2,11105.88,3081.88,On Time
O02184,C0027,P056,W04,2024-02-19,2024-02-19,2024-02-22,Same Day,3,17203.26,4183.26,Late
O02185,C0173,P065,W02,2025-11-08,2025-11-08,2025-11-10,Express,3,9212.31,3257.31,On Time
O02186,C0325,P001,W05,2025-11-02,2025-11-03,2025-11-04,Same Day,2,6127.3,2331.3,On Time
O02187,C0270,P071,W10,2024-03-07,2024-03-09,2024-03-11,Express,5,33350.75,13980.75,On Time
O02188,C0055,P008,W04,2025-06-02,2025-06-04,2025-06-05,Same Day,3,11373.99,4473.99,On Time
O02189,C0454,P130,W06,2025-11-10,2025-11-11,2025-11-16,Standard,3,12045.93,2790.93,On Time
O02190,C0390,P104,W08,2025-10-15,2025-10-17,2025-10-22,Standard,2,6049.48,1473.48,On Time
O02191,C0430,P071,W01,2025-05-02,2025-05-02,2025-05-06,Same Day,1,6670.15,2796.15,Late
O02192,C0002,P027,W03,2025-06-05,2025-06-07,2025-06-14,Express,1,4035.45,1091.45,Late
O02193,C0242,P037,W08,2025-11-19,2025-11-20,2025-11-25,Standard,1,1285.96,304.96,On Time
O02194,C0093,P142,W03,2024-04-23,2024-04-23,2024-04-28,Express,2,1020.9,340.9,Late
O02195,C0184,P135,W06,2025-07-02,2025-07-03,2025-07-05,Express,2,2455.94,943.94,On Time
O02196,C0191,P030,W05,2024-02-09,2024-02-11,2024-02-12,Same Day,2,3138.04,894.04,On Time
O02197,C0085,P114,W06,2024-12-21,2024-12-23,2024-12-28,Standard,2,5392.42,1642.42,On Time
O02198,C0307,P143,W06,2024-04-30,2024-05-02,2024-05-03,Same Day,1,6275.15,2548.15,On Time
O02199,C0155,P085,W10,2024-01-25,2024-01-26,2024-01-31,Standard,2,1610.82,414.82,On Time
O02200,C0410,P143,W05,2024-05-09,2024-05-11,2024-05-16,Standard,4,25100.6,10192.6,On Time
O02201,C0114,P006,W03,2024-05-11,2024-05-13,2024-05-21,Standard,4,12639.56,2323.56,Late
O02202,C0342,P150,W04,2025-10-19,2025-10-21,2025-10-26,Standard,1,2828.97,778.97,On Time
O02203,C0306,P062,W08,2025-09-27,2025-09-29,2025-09-30,Same Day,4,23798.96,4522.96,On Time
O02204,C0279,P079,W06,2024-11-26,2024-11-27,2024-11-29,Express,1,2806.24,725.24,On Time
O02205,C0184,P013,W07,2024-01-01,2024-01-02,2024-01-03,Same Day,3,18228.24,4578.24,On Time
O02206,C0216,P100,W02,2025-03-15,2025-03-15,2025-03-17,Express,3,13697.34,5708.34,On Time
O02207,C0213,P037,W01,2024-10-06,2024-10-07,2024-10-11,Express,4,5143.84,1219.84,Late
O02208,C0184,P015,W10,2025-07-27,2025-07-27,2025-07-29,Express,2,10256.54,2118.54,On Time
O02209,C0435,P042,W07,2024-07-18,2024-07-19,2024-07-20,Same Day,5,1987.9,522.9,On Time
O02210,C0381,P048,W01,2025-05-25,2025-05-25,2025-05-27,Express,2,7079.92,3089.92,On Time
O02211,C0158,P117,W01,2024-11-04,2024-11-06,2024-11-11,Standard,2,8706.44,2420.44,On Time
O02212,C0145,P081,W06,2025-02-11,2025-02-13,2025-02-18,Standard,4,5482.12,986.12,On Time
O02213,C0123,P116,W03,2025-07-30,2025-07-31,2025-08-09,Standard,1,4909.81,1591.81,Late
O02214,C0165,P057,W05,2024-12-12,2024-12-14,2024-12-15,Same Day,1,1853.28,426.28,On Time
O02215,C0308,P048,W10,2024-10-13,2024-10-13,2024-10-18,Standard,5,17699.8,7724.8,On Time
O02216,C0278,P105,W01,2025-09-06,2025-09-06,2025-09-11,Standard,4,5940.32,2552.32,On Time
O02217,C0440,P054,W07,2024-09-03,2024-09-05,2024-09-10,Standard,4,15775.28,3123.28,On Time
O02218,C0024,P041,W02,2024-12-29,2024-12-29,2025-01-03,Standard,5,20708.75,7343.75,On Time
O02219,C0055,P150,W03,2025-01-01,2025-01-01,2025-01-08,Standard,1,2828.97,778.97,Late
O02220,C0030,P016,W10,2025-09-25,2025-09-25,2025-09-27,Express,1,430.45,188.45,On Time
O02221,C0367,P088,W07,2024-12-15,2024-12-16,2024-12-21,Standard,4,8094.6,2706.6,On Time
O02222,C0001,P037,W08,2025-09-06,2025-09-07,2025-09-12,Standard,2,2571.92,609.92,On Time
O02223,C0470,P120,W04,2024-08-10,2024-08-10,2024-08-13,Same Day,4,26816.52,10632.52,Late
O02224,C0152,P031,W04,2025-03-27,2025-03-29,2025-03-31,Express,5,31453.7,11658.7,On Time
O02225,C0365,P110,W08,2024-04-16,2024-04-16,2024-04-17,Same Day,4,16179.44,4471.44,On Time
O02226,C0284,P148,W07,2025-11-05,2025-11-06,2025-11-08,Same Day,2,11562.56,5050.56,Late
O02227,C0068,P016,W07,2025-05-03,2025-05-05,2025-05-10,Standard,2,860.9,376.9,On Time
O02228,C0105,P123,W07,2025-11-27,2025-11-28,2025-12-03,Standard,4,6750.32,1170.32,On Time
O02229,C0445,P040,W09,2025-12-01,2025-12-02,2025-12-07,Standard,1,6376.05,2517.05,On Time
O02230,C0043,P128,W06,2024-10-18,2024-10-20,2024-10-21,Same Day,1,4015.78,1050.78,On Time
O02231,C0426,P063,W01,2024-07-16,2024-07-16,2024-07-21,Standard,4,17803.72,6907.72,On Time
O02232,C0074,P019,W03,2025-07-04,2025-07-06,2025-07-07,Same Day,2,7764.02,2102.02,On Time
O02233,C0387,P033,W07,2025-10-03,2025-10-05,2025-10-07,Express,4,16121.56,5657.56,On Time
O02234,C0459,P019,W07,2024-07-25,2024-07-27,2024-07-29,Express,3,11646.03,3153.03,On Time
O02235,C0359,P091,W01,2024-04-06,2024-04-06,2024-04-08,Express,2,7585.78,1933.78,On Time
O02236,C0144,P125,W02,2025-03-31,2025-03-31,2025-04-02,Express,2,6762.02,1526.02,On Time
O02237,C0241,P099,W07,2024-09-11,2024-09-12,2024-09-14,Express,5,27422.75,7027.75,On Time
O02238,C0012,P095,W03,2024-10-27,2024-10-29,2024-11-04,Express,1,7117.01,2364.01,Late
O02239,C0476,P099,W03,2024-01-06,2024-01-07,2024-01-08,Same Day,5,27422.75,7027.75,On Time
O02240,C0306,P127,W03,2025-11-19,2025-11-19,2025-11-21,Express,2,13130.7,4550.7,On Time
O02241,C0038,P069,W04,2025-09-20,2025-09-21,2025-09-22,Same Day,2,5562.32,2214.32,On Time
O02242,C0237,P075,W03,2025-11-03,2025-11-04,2025-11-12,Standard,4,20750.68,7074.68,Late
O02243,C0060,P036,W08,2025-05-19,2025-05-21,2025-05-22,Same Day,3,10840.2,2182.2,On Time
O02244,C0285,P075,W09,2024-08-23,2024-08-25,2024-08-26,Same Day,4,20750.68,7074.68,On Time
O02245,C0033,P070,W01,2025-10-22,2025-10-24,2025-10-29,Standard,3,15570.3,4641.3,On Time
O02246,C0435,P057,W04,2025-03-31,2025-03-31,2025-04-02,Express,2,3706.56,852.56,On Time
O02247,C0199,P069,W09,2024-01-28,2024-01-28,2024-01-29,Same Day,2,5562.32,2214.32,On Time
O02248,C0012,P148,W07,2024-07-27,2024-07-27,2024-08-01,Standard,4,23125.12,10101.12,On Time
O02249,C0437,P098,W02,2025-09-11,2025-09-12,2025-09-14,Express,1,4301.8,1018.8,On Time
O02250,C0291,P108,W03,2024-10-19,2024-10-20,2024-10-25,Same Day,3,2705.22,1136.22,Late
O02251,C0026,P056,W02,2024-09-24,2024-09-26,2024-09-28,Express,3,17203.26,4183.26,On Time
O02252,C0277,P136,W08,2024-10-25,2024-10-26,2024-10-31,Standard,1,2993.35,1002.35,On Time
O02253,C0145,P018,W01,2025-06-05,2025-06-07,2025-06-08,Same Day,1,6537.82,2426.82,On Time
O02254,C0325,P049,W04,2025-06-05,2025-06-06,2025-06-11,Standard,5,10708.6,3438.6,On Time
O02255,C0022,P013,W06,2025-05-03,2025-05-04,2025-05-06,Express,2,12152.16,3052.16,On Time
O02256,C0019,P141,W08,2024-11-21,2024-11-22,2024-11-26,Express,3,11182.62,3832.62,Late
O02257,C0331,P135,W02,2024-06-07,2024-06-08,2024-06-09,Same Day,5,6139.85,2359.85,On Time
O02258,C0058,P133,W07,2025-01-09,2025-01-11,2025-01-13,Express,4,3960.76,1572.76,On Time
O02259,C0340,P134,W10,2025-01-29,2025-01-30,2025-02-01,Express,2,4523.06,1871.06,On Time
O02260,C0330,P066,W04,2024-01-29,2024-01-30,2024-01-31,Same Day,3,15487.95,4477.95,On Time
O02261,C0127,P094,W09,2025-03-26,2025-03-28,2025-04-02,Standard,2,5149.04,1881.04,On Time
O02262,C0287,P124,W08,2025-11-06,2025-11-06,2025-11-11,Standard,3,23138.01,8186.01,On Time
O02263,C0418,P054,W09,2024-10-01,2024-10-02,2024-10-04,Express,1,3943.82,780.82,On Time
O02264,C0304,P099,W08,2024-12-15,2024-12-15,2024-12-20,Standard,4,21938.2,5622.2,On Time
O02265,C0055,P077,W09,2024-06-17,2024-06-18,2024-06-23,Standard,4,15629.24,5053.24,On Time
O02266,C0328,P033,W10,2024-07-14,2024-07-14,2024-07-15,Same Day,1,4030.39,1414.39,On Time
O02267,C0450,P030,W08,2024-06-19,2024-06-20,2024-06-22,Express,1,1569.02,447.02,On Time
O02268,C0227,P016,W07,2025-05-07,2025-05-09,2025-05-10,Same Day,1,430.45,188.45,On Time
O02269,C0379,P014,W05,2024-05-24,2024-05-24,2024-05-26,Express,3,2381.61,491.61,On Time
O02270,C0348,P110,W10,2025-04-02,2025-04-03,2025-04-08,Standard,1,4044.86,1117.86,On Time
O02271,C0152,P117,W07,2025-09-16,2025-09-17,2025-09-19,Express,4,17412.88,4840.88,On Time
O02272,C0009,P069,W04,2025-01-21,2025-01-23,2025-01-28,Standard,1,2781.16,1107.16,On Time
O02273,C0400,P094,W07,2024-10-15,2024-10-15,2024-10-16,Same Day,2,5149.04,1881.04,On Time
O02274,C0361,P063,W10,2024-07-05,2024-07-05,2024-07-12,Standard,5,22254.65,8634.65,Late
O02275,C0253,P030,W04,2024-10-18,2024-10-19,2024-10-20,Same Day,3,4707.06,1341.06,On Time
O02276,C0005,P039,W02,2024-02-08,2024-02-10,2024-02-13,Same Day,4,1383.6,363.6,Late
O02277,C0307,P120,W04,2024-12-23,2024-12-25,2024-12-26,Same Day,3,20112.39,7974.39,On Time
O02278,C0252,P053,W05,2024-07-27,2024-07-27,2024-07-29,Express,3,3954.93,1344.93,On Time
O02279,C0325,P130,W07,2025-08-06,2025-08-06,2025-08-08,Express,4,16061.24,3721.24,On Time
O02280,C0217,P036,W04,2024-09-02,2024-09-02,2024-09-09,Standard,4,14453.6,2909.6,Late
O02281,C0343,P043,W06,2024-11-13,2024-11-14,2024-11-15,Same Day,4,10566.32,2026.32,On Time
O02282,C0164,P097,W01,2024-01-22,2024-01-24,2024-01-29,Express,1,5216.29,1606.29,Late
O02283,C0451,P052,W03,2024-12-12,2024-12-13,2024-12-21,Standard,1,3296.0,1307.0,Late
O02284,C0046,P052,W07,2025-03-06,2025-03-08,2025-03-13,Standard,1,3296.0,1307.0,On Time
O02285,C0373,P134,W02,2025-09-01,2025-09-03,2025-09-08,Standard,1,2261.53,935.53,On Time
O02286,C0358,P060,W09,2025-06-28,2025-06-28,2025-07-03,Standard,3,19459.17,7912.17,On Time
O02287,C0473,P059,W01,2025-09-06,2025-09-06,2025-09-07,Same Day,1,7432.14,2455.14,On Time
O02288,C0274,P101,W04,2025-03-03,2025-03-04,2025-03-09,Standard,2,13966.28,5980.28,On Time
O02289,C0156,P090,W07,2024-05-23,2024-05-23,2024-05-24,Same Day,5,34220.05,9625.05,On Time
O02290,C0349,P010,W04,2025-04-13,2025-04-13,2025-04-16,Express,3,23314.32,8902.32,Late
O02291,C0258,P115,W08,2024-01-09,2024-01-11,2024-01-13,Express,5,32888.0,9278.0,On Time
O02292,C0332,P105,W10,2024-05-23,2024-05-25,2024-05-27,Express,3,4455.24,1914.24,On Time
O02293,C0337,P102,W09,2025-05-05,2025-05-07,2025-05-12,Standard,2,12749.6,5589.6,On Time
O02294,C0236,P102,W06,2025-07-11,2025-07-13,2025-07-17,Same Day,2,12749.6,5589.6,Late
O02295,C0292,P132,W08,2025-03-11,2025-03-12,2025-03-14,Express,1,1031.28,350.28,On Time
O02296,C0001,P138,W03,2025-02-08,2025-02-09,2025-02-14,Standard,5,33171.9,12381.9,On Time
O02297,C0245,P088,W02,2024-11-21,2024-11-23,2024-11-24,Same Day,5,10118.25,3383.25,On Time
O02298,C0492,P143,W05,2025-09-09,2025-09-10,2025-09-13,Express,3,18825.45,7644.45,Late
O02299,C0283,P085,W08,2025-12-28,2025-12-29,2026-01-05,Standard,4,3221.64,829.64,Late
O02300,C0273,P024,W07,2024-05-22,2024-05-24,2024-05-26,Express,5,27927.95,6637.95,On Time
O02301,C0095,P002,W06,2025-03-14,2025-03-14,2025-03-19,Standard,5,20808.05,6823.05,On Time
O02302,C0328,P126,W09,2024-07-04,2024-07-06,2024-07-08,Express,3,8927.25,2675.25,On Time
O02303,C0375,P032,W10,2025-10-19,2025-10-19,2025-10-24,Standard,1,2084.58,359.58,On Time
O02304,C0339,P006,W10,2025-05-20,2025-05-21,2025-05-26,Standard,4,12639.56,2323.56,On Time
O02305,C0009,P031,W10,2024-08-20,2024-08-20,2024-08-22,Express,5,31453.7,11658.7,On Time
O02306,C0133,P109,W03,2024-01-21,2024-01-21,2024-01-23,Express,2,12711.48,3155.48,On Time
O02307,C0157,P024,W06,2025-10-12,2025-10-13,2025-10-18,Standard,3,16756.77,3982.77,On Time
O02308,C0463,P098,W08,2025-01-11,2025-01-12,2025-01-13,Same Day,5,21509.0,5094.0,On Time
O02309,C0195,P017,W04,2024-11-07,2024-11-08,2024-11-10,Express,3,16870.8,6271.8,On Time
O02310,C0102,P069,W09,2025-11-09,2025-11-10,2025-11-12,Express,5,13905.8,5535.8,On Time
O02311,C0427,P041,W09,2025-11-08,2025-11-09,2025-11-10,Same Day,4,16567.0,5875.0,On Time
O02312,C0187,P118,W04,2024-11-02,2024-11-04,2024-11-06,Express,4,30442.48,12842.48,On Time
O02313,C0337,P144,W03,2025-09-15,2025-09-16,2025-09-21,Standard,2,3767.78,1615.78,On Time
O02314,C0013,P009,W06,2025-03-16,2025-03-18,2025-03-19,Same Day,3,9442.53,3877.53,On Time
O02315,C0235,P003,W07,2024-06-28,2024-06-30,2024-07-02,Express,1,3349.32,909.32,On Time
O02316,C0469,P115,W01,2025-09-09,2025-09-09,2025-09-10,Same Day,2,13155.2,3711.2,On Time
O02317,C0288,P002,W06,2025-08-27,2025-08-28,2025-08-30,Express,2,8323.22,2729.22,On Time
O02318,C0176,P002,W06,2025-07-26,2025-07-27,2025-08-02,Standard,3,12484.83,4093.83,Late
O02319,C0466,P017,W06,2024-04-06,2024-04-07,2024-04-12,Standard,2,11247.2,4181.2,On Time
O02320,C0440,P126,W04,2025-12-04,2025-12-06,2025-12-07,Same Day,5,14878.75,4458.75,On Time
O02321,C0141,P148,W04,2024-04-12,2024-04-12,2024-04-17,Standard,1,5781.28,2525.28,On Time
O02322,C0413,P098,W09,2025-04-16,2025-04-17,2025-04-22,Standard,2,8603.6,2037.6,On Time
O02323,C0150,P090,W09,2024-08-16,2024-08-18,2024-08-23,Standard,3,20532.03,5775.03,On Time
O02324,C0041,P083,W02,2025-03-17,2025-03-17,2025-03-18,Same Day,1,2873.64,702.64,On Time
O02325,C0070,P009,W04,2024-12-18,2024-12-19,2024-12-21,Express,4,12590.04,5170.04,On Time
O02326,C0432,P099,W04,2025-03-01,2025-03-02,2025-03-07,Standard,1,5484.55,1405.55,On Time
O02327,C0386,P026,W03,2025-05-02,2025-05-03,2025-05-05,Express,2,8147.62,2859.62,On Time
O02328,C0319,P004,W08,2024-05-01,2024-05-03,2024-05-04,Same Day,5,33189.6,9944.6,On Time
O02329,C0307,P061,W01,2025-09-09,2025-09-10,2025-09-15,Standard,5,9650.85,3250.85,On Time
O02330,C0470,P139,W06,2025-05-20,2025-05-20,2025-05-24,Express,2,771.82,263.82,Late
O02331,C0401,P056,W02,2025-03-04,2025-03-05,2025-03-10,Standard,3,17203.26,4183.26,On Time
O02332,C0333,P024,W05,2025-07-23,2025-07-25,2025-07-30,Standard,3,16756.77,3982.77,On Time
O02333,C0090,P038,W06,2024-09-05,2024-09-06,2024-09-11,Express,5,28657.0,8102.0,Late
O02334,C0313,P048,W08,2025-04-27,2025-04-28,2025-04-30,Express,5,17699.8,7724.8,On Time
O02335,C0267,P050,W05,2025-08-27,2025-08-27,2025-08-28,Same Day,1,4725.39,1465.39,On Time
O02336,C0248,P041,W02,2025-09-21,2025-09-22,2025-09-27,Standard,5,20708.75,7343.75,On Time
O02337,C0065,P120,W03,2024-11-24,2024-11-24,2024-11-29,Express,5,33520.65,13290.65,Late
O02338,C0043,P037,W03,2024-03-06,2024-03-07,2024-03-12,Standard,5,6429.8,1524.8,On Time
O02339,C0291,P064,W02,2025-09-25,2025-09-25,2025-09-30,Standard,4,15438.68,6302.68,On Time
O02340,C0290,P092,W08,2025-11-26,2025-11-27,2025-11-30,Express,2,11913.68,2973.68,Late
O02341,C0443,P021,W10,2024-10-26,2024-10-27,2024-10-28,Same Day,3,22592.52,8843.52,On Time
O02342,C0125,P097,W01,2024-02-22,2024-02-22,2024-02-27,Standard,5,26081.45,8031.45,On Time
O02343,C0025,P116,W03,2025-10-15,2025-10-16,2025-10-21,Standard,4,19639.24,6367.24,On Time
O02344,C0275,P077,W08,2024-07-29,2024-07-30,2024-08-01,Express,1,3907.31,1263.31,On Time
O02345,C0229,P141,W02,2025-06-01,2025-06-01,2025-06-06,Standard,2,7455.08,2555.08,On Time
O02346,C0280,P016,W04,2024-11-17,2024-11-17,2024-11-22,Standard,1,430.45,188.45,On Time
O02347,C0395,P045,W06,2025-11-04,2025-11-06,2025-11-11,Standard,1,7569.68,3253.68,On Time
O02348,C0276,P003,W07,2024-05-04,2024-05-06,2024-05-07,Same Day,2,6698.64,1818.64,On Time
O02349,C0362,P131,W10,2024-09-08,2024-09-10,2024-09-15,Express,5,34913.55,11528.55,Late
O02350,C0358,P021,W01,2024-07-07,2024-07-07,2024-07-12,Standard,3,22592.52,8843.52,On Time
O02351,C0447,P144,W07,2024-01-10,2024-01-11,2024-01-16,Standard,3,5651.67,2423.67,On Time
O02352,C0042,P136,W03,2025-09-13,2025-09-14,2025-09-21,Standard,3,8980.05,3007.05,Late
O02353,C0311,P094,W05,2024-03-23,2024-03-25,2024-03-27,Express,4,10298.08,3762.08,On Time
O02354,C0041,P110,W10,2024-12-12,2024-12-13,2024-12-18,Standard,4,16179.44,4471.44,On Time
O02355,C0124,P037,W09,2024-04-29,2024-05-01,2024-05-02,Same Day,4,5143.84,1219.84,On Time
O02356,C0187,P007,W09,2025-02-15,2025-02-16,2025-02-18,Express,3,3577.26,1036.26,On Time
O02357,C0155,P098,W03,2024-02-17,2024-02-17,2024-02-22,Same Day,1,4301.8,1018.8,Late
O02358,C0488,P001,W04,2024-06-29,2024-06-30,2024-07-02,Express,3,9190.95,3496.95,On Time
O02359,C0117,P076,W03,2024-04-09,2024-04-11,2024-04-14,Express,5,17213.05,7093.05,Late
O02360,C0161,P065,W05,2025-03-07,2025-03-07,2025-03-09,Express,4,12283.08,4343.08,On Time
O02361,C0400,P142,W01,2025-08-30,2025-09-01,2025-09-03,Express,5,2552.25,852.25,On Time
O02362,C0374,P059,W10,2024-08-13,2024-08-14,2024-08-15,Same Day,4,29728.56,9820.56,On Time
O02363,C0479,P043,W10,2024-07-04,2024-07-06,2024-07-14,Standard,4,10566.32,2026.32,Late
O02364,C0049,P038,W05,2024-10-13,2024-10-13,2024-10-21,Standard,5,28657.0,8102.0,Late
O02365,C0045,P050,W08,2025-06-09,2025-06-09,2025-06-11,Express,1,4725.39,1465.39,On Time
O02366,C0314,P115,W08,2025-02-14,2025-02-16,2025-02-21,Standard,5,32888.0,9278.0,On Time
O02367,C0083,P015,W08,2024-10-18,2024-10-20,2024-10-21,Same Day,3,15384.81,3177.81,On Time
O02368,C0378,P092,W06,2024-10-12,2024-10-14,2024-10-16,Express,5,29784.2,7434.2,On Time
O02369,C0442,P081,W02,2024-04-14,2024-04-14,2024-04-16,Express,4,5482.12,986.12,On Time
O02370,C0230,P094,W08,2024-04-06,2024-04-06,2024-04-07,Same Day,3,7723.56,2821.56,On Time
O02371,C0468,P056,W05,2024-04-15,2024-04-16,2024-04-17,Same Day,4,22937.68,5577.68,On Time
O02372,C0201,P150,W10,2024-08-04,2024-08-06,2024-08-07,Same Day,1,2828.97,778.97,On Time
O02373,C0200,P044,W08,2025-05-26,2025-05-26,2025-05-28,Express,1,5552.94,1540.94,On Time
O02374,C0138,P135,W02,2025-03-07,2025-03-07,2025-03-12,Standard,3,3683.91,1415.91,On Time
O02375,C0265,P076,W10,2025-05-02,2025-05-04,2025-05-09,Standard,3,10327.83,4255.83,On Time
O02376,C0079,P141,W10,2025-03-07,2025-03-07,2025-03-08,Same Day,1,3727.54,1277.54,On Time
